subjectName,subjectId,year,groupName,spCode,spDescription,sortOrder,isActive
اللغة العربية-SK,BA-SK,3,مهارة الاستماع والكلام,1.1.4,القدرة على تكوين. الحروف المسموعة,1010400,True
اللغة العربية-SK,BA-SK,3,مهارة الاستماع والكلام,1.2.1,القدرة على محاكاة المقطع المسموع وترديده ونطقه نطقا صحيحا.,1020100,True
اللغة العربية-SK,BA-SK,3,مهارة الاستماع والكلام,1.2.2,القدرة على تحديد المقطع المسموع.,1020200,True
اللغة العربية-SK,BA-SK,3,مهارة الاستماع والكلام,1.2.3,القدرة على تمييز المقطع المسموع.,1020300,True
اللغة العربية-SK,BA-SK,3,مهارة الاستماع والكلام,1.2.4,القدرة على تكوين المقطع المسموع.,1020400,True
اللغة العربية-SK,BA-SK,3,مهارة الاستماع والكلام,1.3.1,القدرة على محاكاة الكلمات وترديدها ونطقها,1030100,True
اللغة العربية-SK,BA-SK,3,مهارة الاستماع والكلام,1.3.2,القدرة على تحديد الكلمات المسموعة.,1030200,True
اللغة العربية-SK,BA-SK,3,مهارة الاستماع والكلام,1.3.3,القدرة على لتمييز الكلمات المسموعة.,1030300,True
اللغة العربية-SK,BA-SK,3,مهارة الاستماع والكلام,1.3.4,القدرة على تكوين الكلمات من الحروف المسموعة,1030400,True
اللغة العربية-SK,BA-SK,3,مهارة الاستماع والكلام,1.3.5,القدرة على إنتاج الملصقات وسجل القصاصات للكلمات المسموعة,1030500,True
اللغة العربية-SK,BA-SK,3,مهارة الاستماع والكلام,1.4.1,القدرة على الاستماع إلى التراكيب ومحاكاتها وترديدها ونطقها نطقا صحيحا من حيث النبر والتنغيم,1040100,True
اللغة العربية-SK,BA-SK,3,مهارة الاستماع والكلام,1.4.2,القدرة على حفظ التراكيب المسموعة وتسميعها,1040200,True
اللغة العربية-SK,BA-SK,3,مهارة الاستماع والكلام,1.4.3,القدرة على تحديد التراكيب المسموعة.,1040300,True
اللغة العربية-SK,BA-SK,3,مهارة الاستماع والكلام,1.4.4,القدرة على تمييز التراكيب المسموعة,1040400,True
اللغة العربية-SK,BA-SK,3,مهارة الاستماع والكلام,1.4.5,القدرة على تمثيل التراكيب المسموعة ارتجاليا.,1040500,True
اللغة العربية-SK,BA-SK,3,مهارة الاستماع والكلام,1.5.1,القدرة على الاستماع إلى الأرقام والأعداد وترديدها ونطقها,1050100,True
اللغة العربية-SK,BA-SK,3,مهارة الاستماع والكلام,1.5.2,القدرة عل ترتيب الأرقام والأعداد المسموعة شفهيا,1050200,True
اللغة العربية-SK,BA-SK,3,مهارة الاستماع والكلام,1.5.3,القدرة على تمييز الأرقام والأعداد المسموعة.,1050300,True
اللغة العربية-SK,BA-SK,3,مهارة الاستماع والكلام,1.5.4,(21-31): القدرة على تسميع الأرقام والأعداد المحفوظة وتنفيذ عملية العد,1050400,True
اللغة العربية-SK,BA-SK,3,مهارة القراءة,2.1.1,القدرة على محاكاة قراءة الحروف المركز المسموعة وترديدها.,2010100,True
اللغة العربية-SK,BA-SK,3,مهارة القراءة,2.1.2,القدرة على تحديد الحروف المركز المقروءة.,2010200,True
اللغة العربية-SK,BA-SK,3,مهارة القراءة,2.1.3,القدرة على تمييز الحروف المركز المقروءة.,2010300,True
اللغة العربية-SK,BA-SK,3,مهارة القراءة,2.1.4,القدرة على تكوين الحروف المركز المقروءة.,2010400,True
اللغة العربية-SK,BA-SK,3,مهارة القراءة,2.2.1,القدرة على محاكاة قراءة المقطع المسموع.,2020100,True
اللغة العربية-SK,BA-SK,3,مهارة القراءة,2.2.2,القدرة على تحديد المقطع المقروء.,2020200,True
اللغة العربية-SK,BA-SK,3,مهارة القراءة,2.2.3,القدرة على تمييز المقطع المقروء.,2020300,True
اللغة العربية-SK,BA-SK,3,مهارة القراءة,2.2.4,القدرة على تكوين المقطع المقروء.,2020400,True
اللغة العربية-SK,BA-SK,3,مهارة القراءة,2.3.1,القدرة على محاكاة قراءة المقطع المسموع.,2030100,True
اللغة العربية-SK,BA-SK,3,مهارة القراءة,2.3.2,القدرة على تحديد المقطع المقروء,2030200,True
