subjectName,subjectId,year,groupName,spCode,spDescription,sortOrder,isActive
PENDIDIKAN KESIHATAN SK,PK-SK,1,7.0 Penyakit,7.1.3,Memahami kepentingan menjaga kebersihan diri untuk mencegah kuman daripada merebak.,7010300,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,1,7.0 Penyakit,7.1.4,Mengaplikasi cara menjaga kebersihan diri untuk mencegah penyakit.,7010400,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,1,7.0 Penyakit,7.1.5,Menilai akibat jika kebersihan diri diabaikan.,7010500,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,1,8.0 Keselamatan,8.1.1,"Mengetahui situasi tidak selamat di rumah, sekolah, taman permainan dan tempat awam",8010100,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,1,8.0 Keselamatan,8.1.2,"Mengetahui cara menjaga keselamatan diri daripada situasi tidak selamat di rumah, sekolah, taman permainan dan tempat awam.",8010200,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,1,8.0 Keselamatan,8.1.3,"Memahami maksud buli, pembuli dan mangsa buli serta kesan perbuatan buli.",8010300,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,1,8.0 Keselamatan,8.1.4,Mengaplikasi kemahiran berkata TIDAK dan mengelak diri daripada membuli dan dibuli.,8010400,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,1,9.0 Pemakanan,9.1.1,Mengetahui jenis makanan yang berkhasiat.,9010100,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,1,9.0 Pemakanan,9.1.2,Memahami kepentingan pengambilan makanan yang berkhasiat,9010200,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,1,9.0 Pemakanan,9.1.3,Mengaplikasi cara menyimpan makanan dan minuman supaya bersih serta selamat.,9010300,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,1,9.0 Pemakanan,9.1.4,"Menganalisis kepentingan pengambilan sarapan, makan tengah hari, dan makan malam yang berkhasiat kepada kesihatan diri.",9010400,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,1,10.0 Pertolongan Cemas,10.1.1,Mengetahui situasi kecemasan.,10010100,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,1,10.0 Pertolongan Cemas,10.1.2,Memahami tindakan yang perlu diambil sewaktu berlaku kecemasan.,10010200,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,1,10.0 Pertolongan Cemas,10.1.3,Mengaplikasikan kemahiran meminta bantuan apabila berlaku kecemasan.,10010300,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,2,1.0 Kesihatan Diri Dan Reproduktif,1.1.1,"Menyatakan maksud postur, rehat dan tidur.",1010100,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,2,1.0 Kesihatan Diri Dan Reproduktif,1.1.2,Mengaplikasi postur yang betul untuk pertumbuhan dan perkembangan fizikal yang sihat.,1010200,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,2,1.0 Kesihatan Diri Dan Reproduktif,1.1.3,"Menjana idea kepentingan postur yang betul, rehat dan tidur yang mencukupi untuk pertumbuhan serta perkembangan fizikal yang sihat.",1010300,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,2,1.0 Kesihatan Diri Dan Reproduktif,1.2.1,Menyatakan situasi sentuhan tidak selamat dan sentuhan tidak selesa.,1020100,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,2,1.0 Kesihatan Diri Dan Reproduktif,1.2.2,Mengaplikasikan kemahiran berkata TIDAK kepada individu yang melakukan sentuhan tidak selamat dan sentuhan tidak selesa.,1020200,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,2,1.0 Kesihatan Diri Dan Reproduktif,1.2.3,Menilai situasi yang memerlukan kemahiran berkata TIDAK kepada sentuhan tidak selamat dan sentuhan tidak selesa.,1020300,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,2,2.0 Penyalahgunaan Bahan,2.1.1,"Menyatakan bahan ketagihan iaitu tembakau, alkohol dan dadah.",2010100,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,2,2.0 Penyalahgunaan Bahan,2.1.2,"Menjelaskan bahaya pengambilan tembakau, alkohol dan dadah terhadap kesihatan diri serta orang lain.",2010200,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,2,2.0 Penyalahgunaan Bahan,2.1.3,"Menilai kepentingan kemahiran berkata TIDAK kepada bahan ketagihan iaitu tembakau, alkohol dan dadah.",2010300,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,2,3.0 Pengurusan Mental Dan Emosi,3.1.1,Menyatakan perasaan bimbang dan cemburu.,3010100,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,2,3.0 Pengurusan Mental Dan Emosi,3.1.2,Mengaplikasi cara mengurus perasaan bimbang dan cemburu apabila berlaku perubahan dalam kalangan ahli keluarga serta rakan sebaya.,3010200,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,2,3.0 Pengurusan Mental Dan Emosi,3.1.3,Menilai kesan kepada diri sekiranya tidak mengurus perasaan bimbang dan cemburu apabila berlaku perubahan dalam kalangan ahli keluarga serta rakan sebaya.,3010300,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,2,4.0 Kekeluargaan,4.1.1,Menyatakan keistimewaan diri sebagai lelaki atau perempuan dalam keluarga.,4010100,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,2,4.0 Kekeluargaan,4.1.2,Mengaplikasi cara menghargai diri dan sesama ahli keluarga tanpa mengira jantina.,4010200,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,2,4.0 Kekeluargaan,4.1.3,Menilai kepentingan menghargai diri dan sesama ahli keluarga tanpa mengira jantina.,4010300,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,2,5.0 Perhubungan,5.1.1,"Mengetahui cara menzahirkan kasih sayang kepada Tuhan, diri, ibu, bapa, penjaga, ahli keluarga, guru dan rakan.",5010100,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,2,5.0 Perhubungan,5.1.2,"Mengaplikasi cara bersyukur kepada Tuhan dan berterima kasih kepada ibu, bapa, penjaga, ahli keluarga, guru dan rakan.",5010200,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,2,5.0 Perhubungan,5.1.3,"Menilai kepentingan menzahirkan kasih sayang kepada Tuhan, diri, ibu, bapa, penjaga, ahli keluarga, guru dan rakan.",5010300,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,2,6.0 Penyakit,6.1.1,"Menjelaskan penyakit tangan, kaki dan mulut serta penyakit konjunktivitis.",6010100,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,2,6.0 Penyakit,6.1.2,"Mengaplikasi cara menjaga kebersihan diri untuk mencegah penyakit penyakit tangan, kaki dan mulut serta penyakit konjunktivitis.",6010200,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,2,6.0 Penyakit,6.1.3,"Mereka cipta bahan maklumat mencegah penyakit penyakit tangan, kaki dan mulut serta penyakit konjunktivitis.",6010300,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,2,7.0 Keselamatan,7.1.1,Menyatakan cara menjaga keselamatan diri daripada orang yang dikenali dan orang yang tidak dikenali.,7010100,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,2,7.0 Keselamatan,7.1.2,Mengaplikasi kemahiran berkata TIDAK untuk menjaga keselamatan diri daripada orang yang dikenali dan orang yang tidak dikenali berdasarkan situasi.,7010200,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,2,7.0 Keselamatan,7.1.3,Menilai akibat jika menerima pelawaan daripada orang yang tidak dikenali.,7010300,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,2,8.0 Pemakanan,8.1.1,Menyatakan tabiat makan dan minum yang sihat. Waktu makan dan minum yang betul; Kuantiti makanan dan minuman mengikut keperluan harian,8010100,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,2,8.0 Pemakanan,8.1.2,Menganalisis makanan dan minuman yang boleh menyebabkan berat badan berlebihan serta obesiti.,8010200,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,2,8.0 Pemakanan,8.1.3,Menilai pengaruh rakan dan media dalam pengambilan makanan serta minuman.,8010300,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,2,9.0 Pertolongan Cemas,9.1.1,"Menyatakan jenis kemalangan dan kecederaan yang boleh berlaku di rumah, sekolah serta tempat awam.",9010100,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,2,9.0 Pertolongan Cemas,9.1.2,"Mengaplikasi kemahiran meminta bantuan ketika berlaku kemalangan dan kecederaan di rumah, sekolah serta tempat awam.",9010200,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,2,9.0 Pertolongan Cemas,9.1.3,"Menilai tindakan yang boleh diambil ketika berlaku kemalangan dan kecederaan di rumah, sekolah serta tempat awam.",9010300,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,3,1.0 Kesihatan Diri Dan Reproduktif,1.1.1,Menyatakan anggota seksual; Bibir; Payu dara; Punggung; Zakar; Faraj; Dubur,1010100,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,3,1.0 Kesihatan Diri Dan Reproduktif,1.1.2,Mengaplikasikan kemahiran menjaga kehormatan anggota seksual.,1010200,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,3,1.0 Kesihatan Diri Dan Reproduktif,1.1.3,Menilai kesan sekiranya tidak menjaga kehormatan anggota seksual.,1010300,TRUE
PENDIDIKAN KESIHATAN SK,PK-SK,3,1.0 Kesihatan Diri Dan Reproduktif,1.2.1,Memahami batas sentuhan pada anggota seksual.,1020100,TRUE
